Customer_ID,Total_Sales,Total_Profit,Order_Count,Customer_Tier,Customer_Name
PW-19030,12810.05846,2322.39936,31,Gold,Pauline Webber
PW-19240,7186.1398,1837.4188,24,Gold,Pierre Wener
PW-9030,1081.0020000000002,-377.59799999999996,7,Bronze,Pauline Webber
PW-9240,1237.5300000000002,104.88000000000001,7,Bronze,Pierre Wener
QJ-19255,18192.9231,2407.6019,23,Platinum,Quincy Jones
QJ-9255,387.051,-164.40899999999993,5,Bronze,Quincy Jones
RA-19285,16816.427,4132.8992,24,Platinum,Ralph Arnett
RA-19885,15435.49908,3419.96068,23,Platinum,Ruben Ausman
RA-19915,20975.19342,2078.7577199999996,27,Platinum,Russell Applegate
RA-19945,11696.0283,678.9608000000003,23,Gold,Ryan Akin
RA-9285,6226.686,-1519.8239999999998,14,Silver,Ralph Arnett
RA-9885,503.26800000000003,-99.492,8,Bronze,Ruben Ausman
RA-9915,420.66,85.44,2,Bronze,Russell Applegate
RA-9945,2044.587,217.767,9,Silver,Ryan Akin
RB-19330,18359.76862,3737.58642,32,Platinum,Randy Bradley
RB-19360,29197.634599999998,8523.9515,25,Platinum,Raymond Buch
RB-19435,11618.07552,605.43942,28,Gold,Richard Bierner
RB-19465,17178.4394,2769.6499999999996,36,Platinum,Rick Bensley
RB-19570,10961.631,1646.1129,25,Gold,Rob Beeghly
RB-19645,5973.5944,754.2793999999999,22,Silver,Robert Barroso
RB-19705,9288.0836,2069.0791,16,Gold,Roger Barcio
RB-19795,19056.88134,2323.6621399999995,35,Platinum,Ross Baird
RB-9330,4538.256,413.766,8,Silver,Randy Bradley
RB-9360,404.508,-70.90199999999997,4,Bronze,Raymond Buch
RB-9435,3179.1540000000005,-1731.0959999999998,6,Silver,Richard Bierner
RB-9465,3675.24,1296.8100000000002,3,Silver,Rick Bensley
RB-9570,586.761,-150.18899999999994,5,Bronze,Rob Beeghly
RB-9645,282.594,-114.15599999999998,3,Bronze,Robert Barroso
RB-9705,6018.072,810.4620000000001,12,Silver,Roger Barcio
RB-9795,255.288,26.867999999999995,5,Bronze,Ross Baird
RC-19825,7916.6732999999995,737.7457,25,Gold,Roy Collins
RC-19960,7897.8691,1758.0904,22,Gold,Ryan Crowe
RC-9825,37.44,0.0,1,Bronze,Roy Collins
RC-9960,1639.965,365.92499999999995,5,Bronze,Ryan Crowe
RD-19480,16487.1909,3316.9349,27,Platinum,Rick Duston
RD-19585,16315.1079,2450.5697,31,Platinum,Rob Dowd
RD-19660,12947.9651,3171.6951,21,Gold,Robert Dilbeck
RD-19720,10902.5255,1897.1189,30,Gold,Roger Demir
RD-19810,7091.09996,1417.27646,30,Gold,Ross DeVincentis
RD-19900,13485.748,2475.0832,29,Platinum,Ruben Dartt
RD-19930,9293.58832,683.3937199999999,22,Gold,Russell D'Ascenzo
RD-9480,1061.73,270.51,6,Bronze,Rick Duston
RD-9585,5168.4,1469.3999999999999,7,Silver,Rob Dowd
RD-9660,3391.788,794.1779999999999,9,Silver,Robert Dilbeck
RD-9720,3833.712,1139.892,8,Silver,Roger Demir
RD-9810,3214.788,522.6180000000002,7,Silver,Ross DeVincentis
RD-9900,4837.2210000000005,855.591,10,Silver,Ruben Dartt
RD-9930,6523.392000000001,546.9720000000001,11,Gold,Russell D'Ascenzo
RE-19405,12073.09218,2356.00718,21,Gold,Ricardo Emerson
RE-19450,10660.485240000002,1501.1886399999999,18,Gold,Richard Eichhorn
RE-9405,1967.403,287.673,6,Silver,Ricardo Emerson
RE-9450,5678.7029999999995,890.2230000000001,12,Silver,Richard Eichhorn
RF-19345,13391.2718,2277.379,27,Platinum,Randy Ferguson
RF-19735,12139.0877,824.7584999999999,23,Gold,Roland Fjeld
RF-19840,15077.47568,3052.1697799999997,31,Platinum,Roy Französisch
RF-9345,3208.026,816.576,5,Silver,Randy Ferguson
RF-9735,950.13,298.77000000000004,3,Bronze,Roland Fjeld
RF-9840,571.722,-210.438,6,Bronze,Roy Französisch
RH-19495,13295.748599999999,1457.3802999999998,28,Platinum,Rick Hansen
RH-19510,11599.392960000001,1800.9964599999994,25,Gold,Rick Huthwaite
RH-19555,8944.311,293.0046999999998,21,Gold,Ritsa Hightower
RH-19600,4629.69556,329.7516599999998,21,Silver,Rob Haberlin
RH-9495,3057.21,393.51,3,Silver,Rick Hansen
RH-9510,1837.788,-136.33200000000002,7,Silver,Rick Huthwaite
RH-9555,8753.469000000001,1709.799,8,Gold,Ritsa Hightower
RH-9600,3340.47,892.62,8,Silver,Rob Haberlin
RK-19300,13480.924579999999,-1673.56942,26,Platinum,Ralph Kennedy
RK-9300,519.12,117.78,4,Bronze,Ralph Kennedy
RL-19615,14866.82448,2337.1428799999994,23,Platinum,Rob Lucas
RL-9615,2420.226,366.8460000000002,8,Silver,Rob Lucas
RM-19375,16077.68112,1331.5070199999998,25,Platinum,Raymond Messe
RM-19675,11151.9605,2810.5083,19,Gold,Robert Marley
RM-19750,6475.01086,1314.87876,19,Gold,Roland Murray
RM-9375,2239.446,523.8960000000001,7,Silver,Raymond Messe
RM-9675,1715.094,-268.26599999999996,8,Silver,Robert Marley
RM-9750,929.1750000000001,-64.54499999999997,7,Bronze,Roland Murray
RO-19780,18833.4355,710.6859000000005,29,Platinum,Rose O'Brian
RO-9780,3080.106,158.1959999999999,9,Silver,Rose O'Brian
RP-19270,13725.5769,1507.9101,26,Platinum,Rachel Payne
RP-19390,16114.907500000001,-452.0761999999996,34,Platinum,Resi Pölking
RP-19855,11043.0844,428.4051999999998,27,Gold,Roy Phan
RP-9270,1274.352,394.812,6,Bronze,Rachel Payne
RP-9390,5935.9800000000005,1520.46,7,Silver,Resi Pölking
RP-9855,3569.139,-289.55099999999976,6,Silver,Roy Phan
RR-19315,11765.04038,2304.3833799999998,21,Gold,Ralph Ritter
RR-19525,15009.286600000001,-99.16280000000047,27,Platinum,Rick Reed
RR-9315,1820.85,534.6,4,Silver,Ralph Ritter
RR-9525,1376.91,51.18000000000001,7,Bronze,Rick Reed
RS-19420,14047.14948,1771.03088,28,Platinum,Ricardo Sperren
RS-19765,13582.12128,3046.3163799999998,25,Platinum,Roland Schwarz
RS-19870,7090.9567799999995,1222.85258,20,Gold,Roy Skaria
RS-9420,385.44,52.62,7,Bronze,Ricardo Sperren
RS-9765,1524.15,425.85,6,Bronze,Roland Schwarz
RS-9870,1031.436,240.576,8,Bronze,Roy Skaria
RW-19540,19423.6885,3925.0247999999997,25,Platinum,Rick Wilson
RW-19630,9425.9243,1999.6208,26,Gold,Rob Williams
RW-19690,11200.142,2312.2563,25,Gold,Robert Waldorf
RW-9540,5698.434,1252.4039999999998,7,Silver,Rick Wilson
RW-9630,560.01,252.6,2,Bronze,Rob Williams
RW-9690,1398.9959999999999,-175.25399999999996,8,Bronze,Robert Waldorf
SA-10830,872.676,-56.54399999999991,10,Bronze,Sue Ann Reed
SA-20830,15622.37866,1411.2467599999998,30,Platinum,Sue Ann Reed
SB-10170,1647.24,24.060000000000006,5,Bronze,Sarah Bern
SB-10185,1268.436,223.29599999999996,7,Bronze,Sarah Brown
SB-10290,1975.404,-120.66599999999997,5,Silver,Sean Braxton
SB-20170,12950.934000000001,2342.8998,15,Gold,Sarah Bern
SB-20185,21034.46172,1445.3581199999994,31,Platinum,Sarah Brown
SB-20290,18538.532799999997,-1776.3133000000003,22,Platinum,Sean Braxton
SC-10020,476.334,-115.50600000000001,4,Bronze,Sam Craven
SC-10050,2311.854,358.854,7,Silver,Sample Company A
SC-10095,918.5219999999999,99.162,7,Bronze,Sanjit Chand
SC-10230,1793.9070000000004,286.317,3,Silver,Scot Coram
SC-10260,3166.518,-42.88199999999995,7,Silver,Scott Cohen
SC-10305,3207.1800000000003,-213.14999999999998,7,Silver,Sean Christensen
SC-10380,1556.1599999999999,410.13,4,Bronze,Shahid Collister
SC-10440,1929.0810000000001,-533.4389999999999,4,Silver,Shaun Chance
SC-10575,328.02,41.64,2,Bronze,Sonia Cooley
SC-10680,6344.79,543.3600000000001,4,Gold,Steve Carroll
SC-10695,1468.8990000000001,-350.481,4,Bronze,Steve Chapman
SC-10725,2944.494,191.21400000000003,7,Silver,Steven Cartwright
SC-10770,2033.208,-127.66199999999989,7,Silver,Stewart Carmichael
SC-10800,89.28600000000002,-77.844,2,Bronze,Stuart Calhoun
SC-10845,1368.12,261.66,4,Bronze,Sung Chung
SC-20020,10579.47,1231.5156,34,Gold,Sam Craven
SC-20050,16813.21902,-340.42868000000004,30,Platinum,Sample Company A
SC-20095,25602.61,8106.2179,28,Platinum,Sanjit Chand
SC-20230,20333.868000000002,2785.051,25,Platinum,Scot Coram
SC-20260,9366.1924,1265.5528,26,Gold,Scott Cohen
SC-20305,17696.721999999998,675.4287000000003,26,Platinum,Sean Christensen
SC-20380,16122.72424,1282.24974,37,Platinum,Shahid Collister
SC-20440,7677.435259999999,890.45836,25,Gold,Shaun Chance
SC-20575,9685.4243,896.3616000000001,33,Gold,Sonia Cooley
SC-20680,13477.05528,1165.43308,31,Platinum,Steve Carroll
SC-20695,21931.0435,2516.1645999999996,35,Platinum,Steve Chapman
SC-20725,13975.42408,1874.8253799999998,30,Platinum,Steven Cartwright
SC-20770,14495.11408,445.74968000000035,32,Platinum,Stewart Carmichael
SC-20800,11321.2786,1354.1978,24,Gold,Stuart Calhoun
SC-20845,9898.62502,1435.03872,24,Gold,Sung Chung
SD-10485,1157.343,216.30300000000003,8,Bronze,Shirley Daniels
SD-20485,16802.0649,3430.9181,32,Platinum,Shirley Daniels
SE-10110,613.7099999999999,152.16,3,Bronze,Sanjit Engle
SE-20110,29532.62502,5863.623919999999,36,Platinum,Sanjit Engle
SF-10065,3861.429,792.0089999999999,8,Silver,Sandra Flanagan
SF-10200,2633.3160000000003,-1384.4039999999998,8,Silver,Sarah Foster
SF-10965,2476.302,656.352,6,Silver,Sylvia Foulston
SF-20065,7395.746,1073.6423,21,Gold,Sandra Flanagan
SF-20200,13019.6294,2214.168,28,Gold,Sarah Foster
SF-20965,6777.6808,1238.831,17,Gold,Sylvia Foulston
SG-10080,1078.728,331.90799999999996,6,Bronze,Sandra Glassco
SG-10470,3086.67,867.66,3,Silver,Sheri Gordon
SG-10605,2816.067,211.497,6,Silver,Speros Goranitis
SG-10890,1424.778,301.00800000000004,6,Bronze,Susan Gilcrest
SG-20080,10774.5034,2551.8004,17,Gold,Sandra Glassco
SG-20470,10730.2773,1471.3288000000002,28,Gold,Sheri Gordon
SG-20605,10128.53856,1329.60556,32,Gold,Speros Goranitis
SG-20890,11260.30386,240.3005600000002,22,Gold,Susan Gilcrest
SH-10395,129.03,-52.83,4,Bronze,Shahid Hopkins
SH-10635,658.98,129.87,4,Bronze,Stefanie Holloman
SH-19975,10893.50994,987.2244400000003,29,Gold,Sally Hughsby
SH-20395,12849.173840000001,1112.0629399999996,33,Gold,Shahid Hopkins
SH-20635,13546.7458,1848.3096,25,Platinum,Stefanie Holloman
SH-9975,8058.147,808.137,8,Gold,Sally Hughsby
SJ-10125,2961.189,364.629,9,Silver,Sanjit Jacobs
SJ-10215,1359.252,179.05200000000002,9,Bronze,Sarah Jordon
SJ-10500,454.06800000000004,34.577999999999996,3,Bronze,Shirley Jackson
SJ-20125,10562.092,1463.3749,30,Gold,Sanjit Jacobs
SJ-20215,14709.69868,2332.8089800000002,32,Platinum,Sarah Jordon
SJ-20500,12930.791,1547.2313000000001,26,Gold,Shirley Jackson
SK-19990,10932.97152,2320.05582,19,Gold,Sally Knutson
SK-9990,2358.858,655.458,7,Silver,Sally Knutson
SL-10155,2451.78,655.74,14,Silver,Sara Luxemburg
SL-20155,14380.691,1244.1905,32,Platinum,Sara Luxemburg
SM-10005,6262.380000000001,1177.89,8,Gold,Sally Matthias
SM-10320,4045.638,673.968,7,Silver,Sean Miller
SM-10905,1711.992,247.78199999999998,5,Silver,Susan MacKendrick
SM-10950,1336.308,161.418,9,Bronze,Suzanne McNair
SM-20005,6801.5875,350.47079999999994,22,Gold,Sally Matthias
SM-20320,31125.29496,-1083.6743400000023,21,Platinum,Sean Miller
SM-20905,6918.4824,1280.4929,17,Gold,Susan MacKendrick
SM-20950,11552.77814,1009.4403399999999,29,Gold,Suzanne McNair
SN-10560,1480.104,-110.85599999999997,6,Bronze,Skye Norling
SN-10710,702.24,89.39999999999999,4,Bronze,Steve Nguyen
SN-20560,12738.710000000001,-2527.1245000000004,25,Gold,Skye Norling
SN-20710,12703.94056,2295.45126,24,Gold,Steve Nguyen
SO-10335,831.498,17.417999999999964,4,Bronze,Sean O'Donnell
SO-20335,15534.94692,2389.6256200000003,27,Platinum,Sean O'Donnell
SP-10545,418.32,51.089999999999996,4,Bronze,Sibella Parks
SP-10620,299.568,-225.012,5,Bronze,Stefania Perrino
SP-10650,770.8950000000001,-56.474999999999966,6,Bronze,Stephanie Phelps
SP-10860,503.496,62.13599999999999,2,Bronze,Sung Pak
SP-10920,896.391,-165.21900000000005,4,Bronze,Susan Pistek
SP-20545,6801.1987,698.137,20,Gold,Sibella Parks
SP-20620,19113.6707,242.0535000000012,31,Platinum,Stefania Perrino
SP-20650,10377.86844,1739.2806399999997,24,Gold,Stephanie Phelps
SP-20860,12994.59246,1688.5450599999997,26,Gold,Sung Pak
SP-20920,28124.21286,6649.62626,28,Platinum,Susan Pistek
SR-10425,281.208,-6.462000000000003,5,Bronze,Sharelle Roach
SR-10740,2154.12,291.27,4,Silver,Steven Roelle
SR-20425,12721.248940000001,-2544.726460000001,19,Gold,Sharelle Roach
SR-20740,17220.18,4096.0884,33,Platinum,Steven Roelle
SS-10140,3491.6279999999997,905.388,7,Silver,Saphhira Shifley
SS-10410,2348.46,318.63,10,Silver,Shahid Shariari
SS-10515,424.53,130.38,3,Bronze,Shirley Schmidt
SS-10590,940.38,354.18,3,Bronze,Sonia Sunley
SS-10875,556.3140000000001,-707.826,4,Bronze,Sung Shariari
SS-20140,20138.603039999998,-1517.7162600000001,32,Platinum,Saphhira Shifley
SS-20410,15759.481979999999,-187.11882000000054,27,Platinum,Shahid Shariari
SS-20515,7480.62162,285.96612000000005,19,Gold,Shirley Schmidt
SS-20590,12181.4264,2015.9464999999998,26,Gold,Sonia Sunley
SS-20875,4772.150799999999,147.84879999999984,21,Silver,Sung Shariari
ST-10530,943.26,159.54,6,Bronze,Shui Tom
ST-20530,14064.011059999999,2074.5629599999997,32,Platinum,Shui Tom
SU-10665,3331.134,564.684,6,Silver,Stephanie Ulpright
SU-20665,7442.46,-54.43209999999978,23,Gold,Stephanie Ulpright
SV-10365,1256.472,258.252,5,Bronze,Seth Vernon
SV-10785,2969.4300000000003,260.85,7,Silver,Stewart Visinsky
SV-10815,7728.912,-537.1379999999999,9,Gold,Stuart Van
SV-10935,487.74600000000004,-331.69399999999996,3,Bronze,Susan Vittorini
SV-20365,22376.44748,1964.5016799999999,31,Platinum,Seth Vernon
SV-20785,14262.9351,1921.9372999999996,27,Platinum,Stewart Visinsky
SV-20815,14575.50118,1515.81138,24,Platinum,Stuart Van
SV-20935,15197.6927,1000.1729,28,Platinum,Susan Vittorini
SW-10245,1901.91,325.59000000000003,4,Silver,Scot Wooten
SW-10275,1480.5780000000002,159.258,5,Bronze,Scott Williamson
SW-10350,1244.454,-4.895999999999991,9,Bronze,Sean Wendt
SW-10455,2205.252,399.372,9,Silver,Shaun Weien
SW-10755,2346.906,499.026,7,Silver,Steven Ward
SW-20245,13576.68382,1622.7696199999998,26,Platinum,Scot Wooten
SW-20275,15564.966699999999,884.9291999999999,33,Platinum,Scott Williamson
SW-20350,6923.2494400000005,1036.4437399999997,21,Gold,Sean Wendt
SW-20455,6038.0162,764.1969999999999,22,Silver,Shaun Weien
SW-20755,23321.579999999998,2295.7056,31,Platinum,Steven Ward
SZ-10035,1164.1499999999999,130.62,4,Bronze,Sam Zeldin
SZ-20035,15192.376,2785.2273,37,Platinum,Sam Zeldin
TA-11385,4819.95,36.98999999999991,5,Silver,Tom Ashbrook
TA-21385,35668.120800000004,6274.989099999999,25,Platinum,Tom Ashbrook
TB-11055,2355.138,533.058,3,Silver,Ted Butterfield
TB-11175,850.3259999999999,175.35600000000002,4,Bronze,Thomas Boland
TB-11190,1115.37,179.49,4,Bronze,Thomas Brumley
TB-11250,7270.836,656.0160000000002,15,Gold,Tim Brockman
TB-11280,1574.322,193.03200000000004,9,Bronze,Toby Braunhardt
TB-11355,438.16200000000003,-321.978,8,Bronze,Todd Boyes
TB-11400,3103.323,724.593,9,Silver,Tom Boeckenhauer
TB-11520,3991.521,455.4509999999999,11,Silver,Tracy Blumstein
TB-11595,752.0699999999999,219.63,4,Bronze,Troy Blackwell
TB-11625,1810.752,-366.8579999999997,5,Silver,Trudy Brown
TB-21055,13671.71072,1026.2110199999997,29,Platinum,Ted Butterfield
TB-21175,16573.5984,2111.0459,27,Platinum,Thomas Boland
TB-21190,10686.471520000001,1872.82132,17,Gold,Thomas Brumley
TB-21250,11830.0907,2409.6902,28,Gold,Tim Brockman
TB-21280,10127.01266,1054.4293599999996,26,Gold,Toby Braunhardt
TB-21355,9205.113,1093.992,20,Gold,Todd Boyes
TB-21400,21375.988,3471.7568999999994,26,Platinum,Tom Boeckenhauer
TB-21520,16716.76172,-198.08938000000043,34,Platinum,Tracy Blumstein
TB-21595,8437.989,1219.0209,26,Gold,Troy Blackwell
TB-21625,13266.1971,1867.5211,31,Platinum,Trudy Brown
TC-10980,3239.064,-114.57599999999996,8,Silver,Tamara Chand
TC-11145,3799.926,1228.8059999999998,10,Silver,Theresa Coyne
TC-11295,730.908,233.92800000000003,5,Bronze,Toby Carlisle
TC-11475,1907.7540000000001,219.86399999999998,9,Silver,Tony Chapman
TC-11535,2214.9719999999998,-1355.6579999999997,4,Silver,Tracy Collins
TC-20980,34218.26899999999,8787.4749,28,Platinum,Tamara Chand
TC-21145,18419.94306,2131.0062599999997,25,Platinum,Theresa Coyne
TC-21295,19391.8981,1263.5488000000003,29,Platinum,Toby Carlisle
TC-21475,10722.52656,1181.26456,29,Gold,Tony Chapman
TC-21535,8888.0601,1738.6551,30,Gold,Tracy Collins
TD-10995,780.378,-769.812,3,Bronze,Tamara Dahlen
TD-20995,6924.187499999999,-178.3107999999998,25,Gold,Tamara Dahlen
TG-11310,714.4169999999999,243.537,3,Bronze,Toby Gnade
TG-11640,4906.533,1106.253,9,Silver,Trudy Glocke
TG-21310,12305.231600000001,2742.92,32,Gold,Toby Gnade
TG-21640,13973.7773,1989.9868000000001,33,Platinum,Trudy Glocke
TH-11100,1856.19,364.71,4,Silver,Thea Hendricks
TH-11115,1870.17,490.34999999999997,6,Silver,Thea Hudgings
TH-11235,3901.347,549.567,10,Silver,Tiffany House
TH-11550,283.83000000000004,-24.20999999999999,5,Bronze,Tracy Hopkins
TH-21100,13684.872599999999,1587.7861,27,Platinum,Thea Hendricks
TH-21115,13483.62368,1775.33778,25,Platinum,Thea Hudgings
TH-21235,12896.252,1106.7199999999998,26,Gold,Tiffany House
TH-21550,12808.9063,-709.5375000000008,26,Gold,Tracy Hopkins
TM-11010,300.66600000000005,-270.504,3,Bronze,Tamara Manning
TM-11490,2063.022,-877.5479999999999,8,Silver,Tony Molinari
TM-21010,14158.962599999999,2198.6378999999997,27,Platinum,Tamara Manning
TM-21490,13908.8563,2378.5193,27,Platinum,Tony Molinari
TN-11040,187.35,26.310000000000002,2,Bronze,Tanja Norvell
TN-21040,9410.26404,-732.4921599999999,29,Gold,Tanja Norvell
TP-11130,1261.4489999999998,109.479,6,Bronze,Theone Pippenger
TP-11415,1950.948,467.14799999999997,4,Silver,Tom Prescott
TP-11565,857.37,145.17,5,Bronze,Tracy Poddar
TP-21130,22697.57728,1964.40738,37,Platinum,Theone Pippenger
TP-21415,10926.72382,-120.9607800000003,22,Gold,Tom Prescott
TP-21565,12429.801300000001,1650.49,30,Gold,Tracy Poddar
TR-11325,2395.716,669.876,4,Silver,Toby Ritter
TR-21325,10033.18706,1767.02946,22,Gold,Toby Ritter
TS-11085,1390.68,249.12,8,Bronze,Thais Sissman
TS-11160,1130.07,194.67000000000002,5,Bronze,Theresa Swint
TS-11205,641.6460000000001,-0.8940000000000081,3,Bronze,Thomas Seio
TS-11340,1631.316,225.84599999999998,5,Bronze,Toby Swindell
TS-11370,4573.584,992.814,10,Silver,Todd Sumrall
TS-11430,5812.08,1811.97,7,Silver,Tom Stivers
TS-11505,2123.946,-157.49399999999994,4,Silver,Tony Sayre
TS-11610,2011.14,105.42,5,Silver,Troy Staebel
TS-11655,452.88,73.17,6,Bronze,Trudy Schmidt
TS-21085,5395.2094,860.4408000000001,19,Silver,Thais Sissman
TS-21160,6805.942,939.3524000000001,22,Gold,Theresa Swint
TS-21205,13888.62492,2350.4426200000003,32,Platinum,Thomas Seio
TS-21340,16997.02948,2377.1185799999994,31,Platinum,Toby Swindell
TS-21370,23201.678,4101.1514,27,Platinum,Todd Sumrall
TS-21430,9532.9166,553.0182999999998,22,Gold,Tom Stivers
TS-21505,17613.416299999997,2306.8402,27,Platinum,Tony Sayre
TS-21610,20565.95,1614.1479,30,Platinum,Troy Staebel
TS-21655,9525.4572,952.4494999999998,24,Gold,Trudy Schmidt
TT-11070,1572.3300000000002,621.9599999999999,2,Bronze,Ted Trevino
TT-11220,1826.4,472.38,9,Silver,Thomas Thornton
TT-11265,5049.0419999999995,1269.792,9,Silver,Tim Taslimi
TT-11460,1649.7839999999999,-160.14600000000002,8,Bronze,Tonja Turnell
TT-21070,15673.0639,1698.3985999999998,31,Platinum,Ted Trevino
TT-21220,13224.56416,1188.8272599999998,22,Platinum,Thomas Thornton
TT-21265,4730.638,15.044199999999929,20,Silver,Tim Taslimi
TT-21460,18432.01346,2390.93536,32,Platinum,Tonja Turnell
TW-11025,323.10900000000004,-137.87099999999995,8,Bronze,Tamara Willingham
TW-21025,13931.8966,3412.9510999999998,27,Platinum,Tamara Willingham
TZ-11445,745.14,250.76999999999998,7,Bronze,Tom Zandusky
TZ-11580,403.014,-275.0759999999999,5,Bronze,Tracy Zic
TZ-21445,14601.671400000001,116.7214000000002,28,Platinum,Tom Zandusky
TZ-21580,10455.5278,194.96049999999985,19,Gold,Tracy Zic
VB-11745,783.6300000000001,190.83,4,Bronze,Victoria Brennan
VB-21745,9961.050000000001,717.7337999999999,21,Gold,Victoria Brennan
VD-11670,1230.051,-211.74899999999994,9,Bronze,Valerie Dominguez
VD-21670,14754.8714,2243.6648,21,Platinum,Valerie Dominguez
VF-11715,602.3520000000001,4.722000000000003,4,Bronze,Vicky Freymann
VF-21715,12000.133,21.391000000000002,24,Gold,Vicky Freymann
VG-11790,386.17199999999997,47.44200000000001,4,Bronze,Vivek Gonzalez
VG-11805,1190.22,140.31000000000003,4,Bronze,Vivek Grady
VG-21790,9908.6065,-411.86669999999975,27,Gold,Vivek Gonzalez
VG-21805,22573.37116,3906.59616,23,Platinum,Vivek Grady
VM-11685,858.978,-94.96199999999997,6,Bronze,Valerie Mitchum
VM-11835,1270.41,338.07000000000005,3,Bronze,Vivian Mathis
VM-21685,13708.12232,-1550.83678,32,Platinum,Valerie Mitchum
VM-21835,2621.817,318.8443,20,Silver,Vivian Mathis
VP-11730,432.00000000000006,-508.41,4,Bronze,Victor Preis
VP-11760,1615.6619999999998,374.712,3,Bronze,Victoria Pisteka
VP-21730,11629.269,2741.2058,29,Gold,Victor Preis
VP-21760,16935.5635,2016.1507,28,Platinum,Victoria Pisteka
VS-11820,1136.214,126.534,7,Bronze,Vivek Sundaresam
VS-21820,10275.775,1460.0846999999999,15,Gold,Vivek Sundaresam
VT-11700,1271.442,178.572,7,Bronze,Valerie Takahito
VT-21700,18099.3061,912.2111999999997,25,Platinum,Valerie Takahito
VW-11775,1253.166,252.486,5,Bronze,Victoria Wilson
VW-21775,15785.3774,41.894899999999794,30,Platinum,Victoria Wilson
WB-11850,182.53200000000004,-146.59800000000004,2,Bronze,William Brown
WB-21850,16704.6612,2694.5002999999997,38,Platinum,William Brown
XP-11865,1011.798,65.148,3,Bronze,Xylona Preis
XP-21865,11400.1446,1216.7864,27,Gold,Xylona Preis
YC-11895,166.29899999999998,22.269,4,Bronze,Yoseph Carroll
YC-21895,19998.0786,4324.9076,27,Platinum,Yoseph Carroll
YS-11880,1328.832,358.81199999999995,6,Bronze,Yana Sorensen
YS-21880,18703.606,3091.5943,26,Platinum,Yana Sorensen
ZC-11910,7.173000000000001,-15.566999999999998,1,Bronze,Zuschuss Carroll
ZC-21910,28472.81926,452.50325999999905,37,Platinum,Zuschuss Carroll
ZD-11925,2951.226,478.41600000000005,9,Silver,Zuschuss Donatelli
ZD-21925,9479.3444,-276.6789000000001,20,Gold,Zuschuss Donatelli
